time_betw_scan_hours,CA,YM,Class,dea_eff,cluster efficency - 5 clusters,cluster normalized - 5 clusters,2/1 mM Glu/Lac [mM],1 mM H2O2 [mM],40/25 mM glu/lac høj O2,Sensitivity [pA/µM],t on 10/5 mM glu/lac [s],Lav O2 - Høj O2
2038.000,2.620,6.304,0.000,0.470,1.000,3.000,0.038,0.088,0.296,0.284,0.339,0.076
98.000,2.840,5.622,0.000,0.850,0.000,4.000,0.135,0.158,0.502,0.798,0.005,0.370
80.000,2.426,6.900,0.000,0.710,2.000,2.000,0.162,0.526,0.467,0.528,0.191,0.061
3813.000,2.379,6.729,0.000,0.740,2.000,3.000,0.162,0.123,0.169,0.388,0.579,0.370
1346.000,2.815,7.179,0.000,0.650,3.000,2.000,0.119,0.211,0.453,0.462,0.311,0.032
4503.000,2.566,6.595,0.000,0.600,3.000,0.000,0.205,0.018,0.005,0.088,0.486,0.418
2487.000,2.703,6.976,0.000,0.780,2.000,0.000,0.038,0.246,0.593,0.199,0.180,0.736
4335.000,2.400,6.045,0.000,0.740,2.000,3.000,0.222,0.070,0.466,0.500,0.372,0.126
2836.000,2.643,6.329,0.000,0.710,2.000,3.000,0.081,0.263,0.414,0.501,0.399,0.303
1889.000,2.710,5.516,0.000,0.840,0.000,4.000,0.130,0.035,0.596,0.704,0.044,0.015
2123.000,2.644,5.925,0.000,0.460,1.000,0.000,0.022,0.018,0.169,0.172,0.372,0.365
1493.000,2.619,6.972,0.000,0.660,2.000,2.000,0.130,0.386,0.454,0.546,0.104,0.116
1245.000,2.502,6.442,0.000,0.840,0.000,0.000,0.130,0.140,0.200,0.001,0.809,0.504
1622.000,2.742,6.971,0.000,0.720,2.000,3.000,0.038,0.053,0.196,0.514,0.454,0.176
3972.000,2.724,7.054,0.000,0.640,3.000,4.000,0.097,0.175,0.351,0.523,0.240,0.182
1081.000,2.692,7.282,0.000,0.820,0.000,0.000,0.022,0.193,0.179,0.281,0.311,0.796
1272.000,2.620,6.331,0.000,0.890,0.000,4.000,0.119,0.105,0.418,0.857,0.044,0.395
897.000,2.415,6.659,0.000,0.860,0.000,0.000,0.157,0.088,0.754,0.383,0.169,0.710
196.000,2.429,5.606,0.000,0.820,0.000,4.000,0.184,0.035,0.594,0.645,0.055,0.035
1609.000,2.774,5.726,0.000,0.910,0.000,0.000,0.043,0.316,0.162,0.013,0.038,0.899
1411.000,2.756,6.987,0.000,0.670,2.000,4.000,0.081,0.158,0.407,0.566,0.202,0.010
1934.000,2.393,6.838,0.000,0.620,3.000,3.000,0.135,0.105,0.299,0.460,0.317,0.163
522.000,2.858,6.446,0.000,0.740,2.000,2.000,0.330,0.421,0.419,0.582,0.082,0.131
8809.000,2.575,6.270,0.000,0.620,3.000,4.000,0.178,0.193,0.327,0.531,0.082,0.043
913.000,2.479,6.993,0.000,0.710,2.000,2.000,0.184,0.474,0.300,0.429,0.393,0.247
1789.000,2.580,6.435,0.000,0.710,2.000,2.000,0.157,0.509,0.475,0.538,0.175,0.036
2596.000,2.230,5.223,0.000,0.720,2.000,4.000,0.103,0.035,0.509,0.605,0.016,0.149
1632.000,2.690,6.945,0.000,0.600,3.000,3.000,0.108,0.088,0.387,0.409,0.344,0.211
783.000,2.832,6.653,0.000,0.600,3.000,3.000,0.119,0.035,0.130,0.362,0.421,0.287
2807.000,2.703,6.476,0.000,0.850,0.000,3.000,0.227,0.333,0.599,0.417,0.525,0.423
1376.000,2.590,7.180,0.000,0.840,0.000,0.000,0.065,0.246,0.272,0.122,0.311,0.813
2777.000,2.626,6.706,0.000,0.480,1.000,3.000,0.086,0.035,0.135,0.256,0.355,0.317
5789.000,2.895,6.844,0.000,0.530,1.000,3.000,0.119,0.123,0.390,0.204,0.415,0.264
1082.000,2.374,7.193,0.000,0.710,2.000,3.000,0.146,0.263,0.197,0.463,0.481,0.259
1589.000,2.867,6.330,0.000,0.630,3.000,2.000,0.200,0.368,0.420,0.524,0.000,0.066
1288.000,2.607,6.767,0.000,0.520,1.000,3.000,0.103,0.035,0.222,0.352,0.333,0.139
1543.000,2.650,6.526,0.000,0.690,2.000,4.000,0.276,0.263,0.352,0.584,0.000,0.108
111.000,2.686,6.990,0.000,0.770,2.000,3.000,0.173,0.281,0.394,0.481,0.552,0.023
473.000,2.630,5.748,0.000,0.970,0.000,4.000,0.157,0.333,0.518,0.918,0.022,0.119
1705.000,2.650,7.205,0.000,0.660,2.000,3.000,0.065,0.140,0.393,0.496,0.322,0.023
268.000,2.663,6.996,0.000,0.880,0.000,3.000,0.254,0.281,0.131,0.421,0.667,0.438
564.000,2.638,6.007,0.000,0.670,2.000,4.000,0.173,0.000,0.489,0.522,0.033,0.136
1629.000,2.493,6.144,0.000,0.600,3.000,4.000,0.119,0.088,0.256,0.542,0.087,0.323
1901.000,2.575,6.939,0.000,0.620,3.000,3.000,0.135,0.018,0.281,0.284,0.530,0.333
3066.000,2.611,6.783,0.000,0.710,2.000,2.000,0.184,0.421,0.454,0.487,0.322,0.041
1663.000,2.518,6.919,0.000,0.410,4.000,0.000,0.016,0.123,0.194,0.112,0.251,0.367
1110.000,2.722,5.762,0.000,0.770,2.000,4.000,0.130,0.105,0.572,0.602,0.044,0.390
1596.000,2.809,6.336,0.000,0.620,3.000,0.000,0.130,0.018,0.378,0.207,0.475,0.433
2998.000,2.731,7.064,0.000,0.640,3.000,3.000,0.211,0.140,0.343,0.425,0.333,0.129
614.000,2.626,6.360,0.000,0.720,2.000,4.000,0.141,0.088,0.483,0.524,0.328,0.159
2348.000,2.794,6.803,0.000,0.730,2.000,4.000,0.157,0.281,0.477,0.614,0.131,0.017
3219.000,2.504,7.206,0.000,0.720,2.000,3.000,0.200,0.105,0.323,0.412,0.464,0.335
1435.000,2.643,6.638,0.000,0.500,1.000,1.000,0.292,0.316,0.440,0.060,0.169,0.081
1632.000,2.827,5.556,0.000,0.990,0.000,4.000,0.049,0.140,0.046,0.967,0.175,0.592
1649.000,2.630,6.599,0.000,0.700,2.000,2.000,0.141,0.404,0.497,0.566,0.109,0.075
3281.000,2.780,6.724,0.000,0.540,1.000,0.000,0.119,0.158,0.140,0.117,0.333,0.439
1043.000,2.449,7.058,0.000,0.460,1.000,0.000,0.157,0.175,0.191,0.019,0.322,0.270
1080.000,2.607,6.990,0.000,0.560,3.000,3.000,0.114,0.263,0.018,0.270,0.399,0.295
4099.000,2.790,5.943,0.000,0.520,1.000,0.000,0.130,0.105,0.223,0.120,0.344,0.425
2848.000,2.594,6.553,0.000,0.660,2.000,3.000,0.141,0.105,0.274,0.389,0.541,0.101
4938.000,2.562,5.878,0.000,0.980,0.000,4.000,0.178,0.070,0.398,0.948,0.044,0.060
1384.000,2.701,6.526,0.000,0.710,2.000,3.000,0.092,0.053,0.590,0.371,0.322,0.436
38.000,2.501,6.010,0.000,0.690,2.000,4.000,0.086,0.105,0.093,0.607,0.153,0.498
4670.000,2.870,6.861,0.000,0.850,0.000,0.000,0.065,0.070,0.462,0.311,0.508,0.750
1352.000,2.595,6.437,0.000,0.680,2.000,2.000,0.076,0.298,0.305,0.532,0.295,0.146
1591.000,2.417,7.114,0.000,0.620,3.000,1.000,0.027,0.105,0.564,0.290,0.169,0.423
6304.000,2.632,6.970,0.000,0.740,2.000,0.000,0.238,0.316,0.191,0.302,0.459,0.453
1323.000,2.485,5.494,0.000,0.570,3.000,2.000,0.227,0.421,0.302,0.430,0.126,0.104
6669.000,2.410,6.120,0.000,0.870,0.000,0.000,0.022,0.298,0.491,0.385,0.060,0.841
11066.000,2.898,6.235,0.000,0.340,4.000,0.000,0.081,0.211,0.159,0.144,0.142,0.231
1770.000,2.775,6.229,0.000,0.700,2.000,0.000,0.070,0.158,0.128,0.219,0.148,0.692
1252.000,2.401,6.917,0.000,0.690,2.000,3.000,0.232,0.053,0.348,0.323,0.519,0.299
1501.000,2.437,7.003,0.000,0.580,3.000,3.000,0.124,0.053,0.287,0.418,0.311,0.118
170.000,2.652,6.863,0.000,0.680,2.000,4.000,0.135,0.158,0.489,0.514,0.169,0.274
4808.000,2.608,5.978,0.000,0.490,1.000,0.000,0.097,0.088,0.210,0.075,0.109,0.471
741.000,2.520,6.635,0.000,0.420,4.000,0.000,0.168,0.070,0.175,0.089,0.317,0.260
129.000,2.670,6.359,0.000,0.700,2.000,0.000,0.065,0.316,0.102,0.193,0.415,0.542
1424.000,2.632,6.654,0.000,0.860,0.000,0.000,0.178,0.070,0.050,0.578,0.388,0.622
1402.000,2.678,6.113,0.000,0.550,1.000,0.000,0.043,0.140,0.257,0.256,0.421,0.410
1345.000,2.558,6.921,0.000,0.730,2.000,2.000,0.243,0.263,0.315,0.536,0.290,0.086
7760.000,2.477,6.546,0.000,0.760,2.000,4.000,0.265,0.211,0.331,0.564,0.284,0.030
1877.000,2.441,5.665,0.000,0.550,1.000,3.000,0.162,0.368,0.147,0.305,0.251,0.282
2619.000,2.647,6.768,0.000,0.750,2.000,2.000,0.292,0.491,0.529,0.559,0.000,0.104
1500.000,2.749,6.853,0.000,0.270,4.000,3.000,0.011,0.088,0.149,0.163,0.158,0.199
1713.000,2.650,7.012,0.000,0.690,2.000,4.000,0.168,0.105,0.518,0.514,0.011,0.022
1116.000,2.660,7.192,0.000,0.720,2.000,3.000,0.108,0.246,0.473,0.412,0.519,0.224
1987.000,2.599,6.062,0.000,0.910,0.000,0.000,0.162,0.140,0.245,0.175,0.093,0.884
28.000,2.419,5.684,0.000,0.730,2.000,4.000,0.151,0.035,0.574,0.514,0.000,0.056
1491.000,2.811,5.464,0.000,0.640,3.000,4.000,0.130,0.105,0.452,0.527,0.000,0.114
165.000,2.352,6.998,0.000,0.720,2.000,3.000,0.200,0.123,0.428,0.466,0.454,0.090
4981.000,2.591,6.015,0.000,0.800,2.000,4.000,0.162,0.018,0.600,0.597,0.044,0.096
43.000,2.810,6.155,0.000,0.600,3.000,4.000,0.146,0.158,0.300,0.524,0.000,0.307
266.000,2.901,6.858,0.000,1.000,0.000,4.000,0.146,0.070,0.477,0.691,0.066,0.937
533.000,2.581,7.274,0.000,0.750,2.000,0.000,0.065,0.105,0.446,0.393,0.366,0.667
1162.000,2.360,6.900,0.000,0.760,2.000,3.000,0.146,0.281,0.334,0.529,0.454,0.119
10086.000,2.585,6.991,0.000,0.450,1.000,3.000,0.103,0.193,0.086,0.194,0.350,0.240
2461.000,2.650,6.822,0.000,0.590,3.000,3.000,0.081,0.105,0.177,0.333,0.437,0.360
2683.000,2.390,6.025,0.000,0.760,2.000,0.000,0.124,0.193,0.180,0.015,0.333,0.710
5842.000,2.601,6.670,0.000,0.590,3.000,3.000,0.173,0.053,0.268,0.384,0.344,0.156
3070.000,2.652,6.285,0.000,0.820,0.000,2.000,0.281,0.825,0.470,0.560,0.055,0.038
3266.000,2.573,6.598,0.000,0.460,1.000,0.000,0.184,0.105,0.049,0.233,0.197,0.332
2112.000,2.668,7.244,0.000,0.560,3.000,3.000,0.059,0.105,0.089,0.338,0.399,0.337
1974.000,2.662,7.220,0.000,0.800,2.000,2.000,0.119,0.579,0.523,0.520,0.361,0.154
2887.000,2.570,6.563,0.000,0.380,4.000,0.000,0.065,0.246,0.291,0.088,0.186,0.254
5005.000,2.614,5.875,0.000,0.790,2.000,4.000,0.173,0.088,0.530,0.686,0.011,0.008
7194.000,2.346,6.269,0.000,1.000,0.000,4.000,0.027,0.105,0.601,0.649,0.005,0.949
7113.000,2.262,6.406,0.000,0.580,3.000,0.000,0.173,0.035,0.289,0.094,0.164,0.511
1331.000,2.471,5.651,0.000,0.780,2.000,4.000,0.130,0.018,0.603,0.564,0.016,0.153
86.000,2.499,6.861,0.000,0.930,0.000,2.000,0.195,0.930,0.480,0.504,0.005,0.106
1719.000,2.448,6.344,0.000,0.390,4.000,1.000,0.081,0.053,0.358,0.027,0.120,0.287
101.000,2.613,7.033,0.000,0.480,1.000,0.000,0.005,0.053,0.291,0.148,0.350,0.401
1146.000,2.918,5.700,0.000,0.690,2.000,4.000,0.162,0.018,0.331,0.644,0.033,0.167
50.000,2.471,6.493,0.000,0.410,4.000,1.000,0.232,0.316,0.135,0.138,0.109,0.061
5433.000,2.762,6.373,0.000,0.510,1.000,3.000,0.108,0.018,0.342,0.221,0.393,0.280
1560.000,2.386,6.865,0.000,0.570,3.000,3.000,0.076,0.088,0.390,0.196,0.475,0.381
1290.000,2.598,5.756,0.000,0.750,2.000,4.000,0.184,0.140,0.481,0.654,0.022,0.250
1101.000,2.709,5.795,0.000,0.680,2.000,4.000,0.086,0.246,0.372,0.625,0.011,0.438
4462.000,2.650,5.728,0.000,0.730,2.000,4.000,0.168,0.158,0.466,0.652,0.022,0.090
1512.000,2.518,6.838,0.000,0.760,2.000,2.000,0.184,0.439,0.571,0.555,0.060,0.068
1844.000,2.580,6.911,0.000,0.880,0.000,3.000,0.059,0.035,0.095,0.425,0.858,0.330
132.000,2.760,6.831,0.000,0.740,2.000,3.000,0.205,0.105,0.342,0.547,0.328,0.187
1509.000,2.435,5.660,0.000,0.670,2.000,4.000,0.135,0.211,0.456,0.580,0.011,0.264
972.000,2.583,6.737,0.000,1.000,0.000,3.000,0.141,0.211,0.497,0.422,0.934,0.652
1725.000,2.544,7.105,0.000,0.720,2.000,2.000,0.232,0.649,0.454,0.571,0.060,0.108
1763.000,2.566,6.094,0.000,0.920,0.000,1.000,0.595,0.246,0.828,0.097,0.049,0.166
138.000,2.628,6.297,0.000,0.760,2.000,2.000,0.168,0.421,0.592,0.541,0.060,0.038
5901.000,2.657,6.541,0.000,0.840,0.000,0.000,0.092,0.123,0.558,0.138,0.180,0.811
655.000,2.751,5.605,0.000,0.870,0.000,4.000,0.157,0.140,0.293,0.838,0.011,0.323
1461.000,3.007,5.784,0.000,0.410,4.000,3.000,0.151,0.263,0.186,0.119,0.191,0.212
2558.000,2.790,6.487,0.000,0.490,1.000,3.000,0.119,0.018,0.383,0.267,0.322,0.075
1046.000,2.732,7.112,0.000,0.570,3.000,3.000,0.108,0.175,0.077,0.277,0.481,0.307
1701.000,2.665,5.508,0.000,0.710,2.000,4.000,0.178,0.018,0.471,0.610,0.005,0.129
1442.000,2.459,5.832,0.000,0.870,0.000,4.000,0.135,0.123,0.490,0.834,0.016,0.116
4636.000,2.627,6.653,0.000,0.630,3.000,0.000,0.043,0.246,0.018,0.351,0.355,0.444
198.000,2.371,6.777,0.000,0.700,2.000,2.000,0.184,0.333,0.462,0.483,0.328,0.109
244.000,2.748,6.538,0.000,0.580,3.000,3.000,0.341,0.105,0.194,0.291,0.268,0.232
2663.000,2.517,7.022,0.000,0.690,2.000,2.000,0.211,0.456,0.469,0.565,0.033,0.090
2919.000,2.786,7.269,0.000,0.670,2.000,2.000,0.151,0.298,0.393,0.534,0.197,0.121
914.000,2.705,6.887,0.000,0.720,2.000,0.000,0.038,0.386,0.418,0.110,0.497,0.438
1363.000,2.344,6.965,0.000,0.740,2.000,2.000,0.135,0.316,0.562,0.554,0.087,0.078
1603.000,2.548,7.162,0.000,0.840,0.000,2.000,0.195,0.509,0.581,0.550,0.388,0.139
1523.000,2.563,6.871,0.000,0.620,3.000,0.000,0.016,0.123,0.194,0.032,0.607,0.401
2192.000,2.670,6.786,0.000,0.500,1.000,0.000,0.119,0.018,0.097,0.166,0.339,0.396
1559.000,2.956,6.681,0.000,0.720,2.000,2.000,0.324,0.421,0.452,0.550,0.038,0.100
1441.000,2.606,5.661,0.000,0.930,0.000,4.000,0.157,0.018,0.468,0.897,0.016,0.028
3356.000,2.534,7.277,0.000,0.570,3.000,0.000,0.081,0.158,0.006,0.256,0.366,0.444
133.000,2.721,6.560,0.000,0.420,4.000,0.000,0.119,0.035,0.092,0.108,0.355,0.287
1007.000,2.585,6.757,0.000,0.650,3.000,2.000,0.162,0.404,0.454,0.518,0.109,0.093
1516.000,2.253,6.691,0.000,0.620,3.000,0.000,0.141,0.158,0.055,0.147,0.344,0.529
1326.000,2.660,6.911,0.000,0.620,3.000,4.000,0.151,0.175,0.258,0.526,0.158,0.192
123.000,3.000,6.854,0.000,0.490,1.000,3.000,0.097,0.193,0.310,0.247,0.393,0.126
9183.000,2.514,6.544,0.000,0.660,2.000,0.000,0.178,0.035,0.212,0.304,0.383,0.498
1439.000,2.739,5.680,0.000,0.870,0.000,4.000,0.092,0.175,0.320,0.853,0.027,0.410
2994.000,2.630,6.582,0.000,0.570,3.000,3.000,0.178,0.123,0.382,0.319,0.322,0.279
470.000,2.819,5.829,0.000,0.940,0.000,0.000,0.168,0.298,0.573,0.425,0.164,0.891
5888.000,2.339,6.367,0.000,0.720,2.000,3.000,0.232,0.123,0.517,0.432,0.366,0.287
1029.000,2.664,7.211,0.000,0.600,3.000,0.000,0.157,0.140,0.104,0.267,0.415,0.421
424.000,2.342,6.868,0.000,0.510,1.000,3.000,0.092,0.193,0.212,0.330,0.355,0.066
1206.000,2.899,6.302,0.000,0.470,1.000,3.000,0.141,0.000,0.200,0.223,0.350,0.279
61.000,2.566,6.585,0.000,1.000,0.000,3.000,0.103,0.070,0.139,0.688,0.639,0.589
850.000,2.381,7.021,0.000,0.480,1.000,3.000,0.119,0.140,0.303,0.213,0.443,0.075
1726.000,2.544,7.046,0.000,0.750,2.000,2.000,0.205,0.702,0.382,0.592,0.093,0.121
4144.000,2.592,7.372,0.000,0.530,1.000,3.000,0.124,0.228,0.310,0.316,0.383,0.106
450.000,2.192,7.133,0.000,0.610,3.000,3.000,0.281,0.105,0.153,0.263,0.421,0.282
5760.000,2.630,6.466,0.000,0.730,2.000,2.000,0.059,0.526,0.548,0.522,0.093,0.076
1664.000,2.630,6.315,0.000,0.500,1.000,3.000,0.108,0.316,0.114,0.409,0.093,0.259
3359.000,2.569,6.590,0.000,0.690,2.000,3.000,0.108,0.018,0.025,0.431,0.519,0.287
2557.000,2.468,6.076,0.000,0.610,3.000,0.000,0.070,0.070,0.005,0.084,0.443,0.542
1609.000,2.559,6.686,0.000,0.770,2.000,2.000,0.119,0.404,0.456,0.534,0.383,0.030
75.000,2.637,6.216,0.000,0.680,2.000,4.000,0.135,0.123,0.259,0.642,0.066,0.237
5170.000,2.916,6.860,0.000,0.700,2.000,3.000,0.205,0.333,0.362,0.458,0.410,0.146
1578.000,2.514,6.519,0.000,0.690,2.000,2.000,0.200,0.439,0.496,0.520,0.142,0.018
1555.000,2.600,5.916,0.000,0.610,3.000,0.000,0.070,0.386,0.014,0.069,0.311,0.395
2578.000,2.340,7.068,0.000,0.610,3.000,3.000,0.173,0.070,0.330,0.430,0.311,0.131
28.000,2.508,6.405,0.000,0.570,3.000,0.000,0.103,0.088,0.270,0.073,0.268,0.516
1514.000,2.382,7.342,0.000,0.780,2.000,3.000,0.168,0.035,0.373,0.540,0.459,0.269
1665.000,2.620,7.070,0.000,0.900,0.000,0.000,0.108,0.211,0.077,0.310,0.803,0.632
9744.000,2.361,7.163,0.000,0.730,2.000,2.000,0.135,0.263,0.529,0.534,0.284,0.050
941.000,2.812,7.271,0.000,0.780,2.000,0.000,0.086,0.333,0.174,0.088,0.180,0.731
6255.000,2.545,6.653,0.000,0.860,0.000,0.000,0.005,0.193,0.555,0.028,0.158,0.852
1716.000,2.402,7.384,0.000,0.880,0.000,2.000,0.227,0.877,0.578,0.523,0.120,0.070
1514.000,2.634,6.610,0.000,0.720,2.000,2.000,0.178,0.474,0.539,0.532,0.115,0.093
7797.000,2.860,6.694,0.000,0.700,2.000,2.000,0.141,0.526,0.502,0.529,0.115,0.093
1466.000,2.680,6.452,0.000,0.440,4.000,0.000,0.146,0.053,0.085,0.167,0.317,0.289
980.000,2.740,6.381,0.000,0.540,1.000,3.000,0.114,0.018,0.286,0.344,0.333,0.262
2871.000,2.476,6.564,0.000,0.680,2.000,3.000,0.211,0.123,0.438,0.443,0.383,0.104
1216.000,2.974,6.328,0.000,0.550,1.000,3.000,0.130,0.368,0.271,0.296,0.355,0.171
1767.000,2.386,6.615,0.000,0.360,4.000,3.000,0.135,0.070,0.221,0.024,0.311,0.058
2850.000,2.630,5.434,0.000,0.830,0.000,0.000,0.076,0.140,0.342,0.101,0.038,0.814
1333.000,2.684,6.305,0.000,0.500,1.000,4.000,0.092,0.070,0.158,0.438,0.022,0.345
2491.000,2.440,6.699,0.000,0.580,3.000,3.000,0.038,0.088,0.044,0.330,0.492,0.250
1951.000,2.544,7.090,0.000,0.880,0.000,3.000,0.103,0.053,0.018,0.296,0.869,0.522
1119.000,2.584,6.026,0.000,0.650,3.000,2.000,0.162,0.351,0.447,0.528,0.005,0.141
1864.000,2.678,6.989,0.000,0.740,2.000,2.000,0.151,0.684,0.460,0.547,0.148,0.083
985.000,2.751,7.032,0.000,1.000,0.000,2.000,0.319,0.614,0.988,0.004,0.934,0.002
1512.000,2.536,6.629,0.000,0.730,2.000,2.000,0.189,0.386,0.562,0.518,0.077,0.056
1060.000,2.585,6.735,0.000,0.450,1.000,3.000,0.108,0.000,0.271,0.278,0.257,0.247
971.000,2.622,5.280,0.000,0.690,2.000,0.000,0.005,0.246,0.147,0.247,0.230,0.668
1031.000,2.883,6.849,0.000,0.580,3.000,0.000,0.092,0.035,0.002,0.297,0.443,0.401
4042.000,2.635,7.335,0.000,0.750,2.000,2.000,0.189,0.561,0.442,0.443,0.404,0.018
1468.000,2.484,6.665,0.000,0.740,2.000,2.000,0.200,0.456,0.408,0.565,0.235,0.068
1179.000,2.717,7.099,0.000,0.540,1.000,3.000,0.108,0.281,0.258,0.364,0.317,0.166
2873.000,2.276,6.828,0.000,0.470,1.000,0.000,0.022,0.035,0.312,0.240,0.202,0.421
122.000,2.565,6.394,0.000,0.550,1.000,3.000,0.205,0.070,0.457,0.203,0.350,0.191
5425.000,2.694,7.210,0.000,0.760,2.000,2.000,0.205,0.368,0.362,0.550,0.355,0.023
1884.000,2.718,6.018,0.000,0.690,2.000,2.000,0.249,0.386,0.334,0.523,0.197,0.192
8199.000,2.430,6.417,0.000,0.540,1.000,0.000,0.076,0.140,0.211,0.159,0.475,0.396
48.000,2.564,6.798,0.000,0.900,0.000,2.000,0.400,0.614,0.581,0.622,0.240,0.093
5382.000,2.595,6.194,0.000,1.000,0.000,2.000,0.135,1.000,0.422,0.125,0.033,0.158
1439.000,2.290,5.348,0.000,1.000,0.000,4.000,0.108,0.018,0.631,0.959,0.033,0.496
1912.000,2.725,6.358,0.000,0.920,0.000,2.000,0.173,0.789,0.420,0.429,0.383,0.231
1454.000,2.540,6.922,0.000,0.680,2.000,2.000,0.178,0.632,0.432,0.524,0.093,0.111
1690.000,2.476,7.319,0.000,0.710,2.000,2.000,0.200,0.596,0.334,0.579,0.098,0.108
1765.000,2.646,6.913,0.000,0.720,2.000,2.000,0.189,0.404,0.531,0.545,0.104,0.035
2891.000,2.633,7.165,0.000,0.770,2.000,2.000,0.211,0.649,0.496,0.569,0.197,0.033
2033.000,2.585,6.848,0.000,0.570,3.000,3.000,0.081,0.105,0.182,0.427,0.251,0.386
2150.000,2.673,7.031,0.000,0.730,2.000,0.000,0.005,0.193,0.475,0.227,0.301,0.683
1515.000,2.783,6.336,0.000,1.000,0.000,0.000,0.016,0.000,0.785,0.351,0.016,0.982
1729.000,2.830,7.397,0.000,1.000,0.000,3.000,0.157,0.105,0.036,0.409,0.995,0.466
1802.000,2.326,5.947,0.000,0.960,0.000,4.000,0.130,0.053,0.617,0.898,0.011,0.098
1066.000,2.650,6.901,0.000,0.330,4.000,3.000,0.108,0.158,0.109,0.190,0.219,0.116
157.000,2.939,5.361,0.000,0.630,3.000,0.000,0.054,0.263,0.030,0.551,0.131,0.421
1520.000,2.723,7.056,0.000,0.820,0.000,3.000,0.173,0.158,0.189,0.348,0.760,0.386
1942.000,2.625,5.482,0.000,0.720,2.000,4.000,0.157,0.070,0.515,0.583,0.055,0.023
1785.000,2.569,5.794,0.000,0.860,0.000,4.000,0.157,0.105,0.477,0.818,0.005,0.086
2405.000,2.630,5.511,0.000,0.630,3.000,4.000,0.097,0.140,0.306,0.577,0.098,0.260
142.000,2.424,5.589,0.000,0.840,0.000,4.000,0.168,0.140,0.548,0.750,0.049,0.005
1412.000,2.805,6.748,0.000,0.720,2.000,2.000,0.092,0.456,0.544,0.524,0.066,0.048
5812.000,2.760,6.538,0.000,0.480,1.000,1.000,0.195,0.421,0.316,0.099,0.158,0.123
1031.000,2.657,6.865,0.000,0.690,2.000,2.000,0.135,0.544,0.271,0.253,0.366,0.191
281.000,2.767,6.238,0.000,0.820,0.000,2.000,0.151,0.772,0.387,0.598,0.180,0.108
4317.000,2.648,6.675,0.000,0.780,2.000,2.000,0.157,0.351,0.629,0.528,0.126,0.048
1598.000,2.697,7.370,0.000,0.690,2.000,3.000,0.119,0.491,0.070,0.180,0.475,0.149
28.000,2.836,6.389,0.000,0.430,4.000,0.000,0.054,0.070,0.064,0.203,0.317,0.327
1262.000,2.640,6.209,0.000,0.390,4.000,0.000,0.065,0.211,0.145,0.075,0.098,0.325
8736.000,2.480,6.389,0.000,0.380,4.000,0.000,0.092,0.088,0.193,0.103,0.322,0.259
107.000,2.515,6.757,0.000,0.520,1.000,0.000,0.108,0.070,0.142,0.075,0.366,0.439
52.000,2.919,5.707,0.000,0.600,3.000,4.000,0.130,0.088,0.280,0.546,0.082,0.012
1010.000,2.440,5.560,0.000,0.770,2.000,4.000,0.157,0.105,0.128,0.735,0.016,0.310
4264.000,2.517,7.142,0.000,0.660,2.000,3.000,0.303,0.228,0.405,0.284,0.475,0.096
1395.000,2.525,5.938,0.000,0.810,0.000,4.000,0.124,0.263,0.090,0.680,0.213,0.567
67.000,2.675,5.977,0.000,0.870,0.000,0.000,0.032,0.211,0.211,0.207,0.847,0.499
4026.000,2.702,5.654,0.000,1.000,0.000,1.000,0.849,0.070,0.802,0.062,0.044,0.020
2364.000,2.540,6.599,0.000,0.480,1.000,3.000,0.043,0.070,0.132,0.327,0.317,0.267
2373.000,2.434,7.286,0.000,1.000,0.000,3.000,0.146,0.053,0.077,0.460,0.995,0.431
2529.000,2.708,6.535,0.000,0.470,1.000,3.000,0.130,0.088,0.405,0.145,0.311,0.229
1267.000,2.658,6.611,0.000,0.450,1.000,3.000,0.130,0.175,0.184,0.151,0.383,0.179
1621.000,2.605,6.595,0.000,0.610,3.000,0.000,0.103,0.263,0.075,0.139,0.454,0.411
1962.000,2.683,6.673,0.000,0.440,4.000,3.000,0.076,0.070,0.049,0.235,0.328,0.299
2349.000,2.732,6.582,0.000,0.720,2.000,2.000,0.146,0.474,0.489,0.593,0.082,0.071
795.000,2.527,6.747,0.000,0.340,4.000,0.000,0.103,0.088,0.263,0.147,0.109,0.287
1132.000,2.510,5.697,0.000,0.710,2.000,4.000,0.135,0.246,0.509,0.566,0.000,0.025
4399.000,2.593,7.083,0.000,0.660,2.000,0.000,0.086,0.211,0.378,0.131,0.486,0.536
2597.000,2.215,6.379,0.000,0.510,1.000,0.000,0.065,0.175,0.051,0.055,0.372,0.411
2275.000,2.477,6.245,0.000,0.820,0.000,0.000,0.081,0.211,0.000,0.620,0.011,0.763
2460.000,2.843,6.405,0.000,0.460,1.000,3.000,0.092,0.281,0.294,0.188,0.339,0.085
1296.000,2.480,6.675,0.000,0.590,3.000,3.000,0.103,0.000,0.039,0.416,0.377,0.222
1390.000,2.990,6.008,0.000,0.940,0.000,3.000,0.059,0.263,0.721,0.561,0.530,0.484
1613.000,2.672,7.270,0.000,1.000,0.000,0.000,0.222,0.211,0.370,0.511,0.366,0.889
8423.000,2.516,6.677,0.000,0.550,1.000,3.000,0.151,0.070,0.046,0.316,0.361,0.267
3359.000,2.576,6.583,0.000,0.550,1.000,3.000,0.011,0.053,0.014,0.321,0.470,0.161
8306.000,2.299,6.471,0.000,0.800,2.000,0.000,0.103,0.281,0.072,0.181,0.541,0.648
